time,max_d,max_disp_y,min_disp_y
0,0,0,0
1e-07,0,0.00025734433986463,-0.0009975
2e-07,0,0.0004814459268053,-0.00199
3e-07,0,0.00065038242878346,-0.0029775
4e-07,0,0.00075335769998936,-0.00396
5e-07,0,0.00079134795092727,-0.0049375
6e-07,0,0.00077309519462134,-0.00591
7e-07,0,0.00070871830342878,-0.0068775
8e-07,0,0.00060392169089573,-0.00784
9e-07,0,0.0004570988961999,-0.0087975
1e-06,0,0.00041873778568594,-0.00975
1.1e-06,0,0.00059844835624113,-0.0106975
1.2e-06,0.034050262439991,0.00070417694275159,-0.01164
1.3e-06,0.079177437537693,0.00067583758020712,-0.0125775
1.4e-06,0.039199911158593,0.00058823461055439,-0.01351
1.5e-06,0.14758910213405,0.00055147620447685,-0.0144375
1.6e-06,0.11179959786063,0.00073257278223498,-0.01536
1.7e-06,0.10099846784862,0.00081754315943373,-0.0162775
1.8e-06,0.14588420420061,0.00075968759024705,-0.01719
1.9e-06,0.1904364788691,0.00052323540402905,-0.0180975
2e-06,0.18913694059085,0.00067758068804778,-0.019
2.1e-06,0.19363924698844,0.00086637828851103,-0.0198975
2.2e-06,0.20437627911962,0.00095063610911809,-0.02079
2.3e-06,0.20417152520662,0.0008890030848471,-0.0216775
2.4e-06,0.18397531977779,0.00064279651252803,-0.02256
2.5e-06,0.1692888410024,0.00079589493996402,-0.0234375
2.6e-06,0.16631507455398,0.00098825649599506,-0.02431
2.7e-06,0.17626734799169,0.0010775460191853,-0.0251775
2.8e-06,0.19042458092037,0.0010067478608264,-0.02604
2.9e-06,0.20330031755017,0.00074914566596741,-0.0268975
3e-06,0.21322649078028,0.0009058750545796,-0.02775
3.1e-06,0.22518240744476,0.0011083593082645,-0.0285975
3.2e-06,0.23244408981067,0.0011915865818676,-0.02944
3.3e-06,0.23153859999387,0.0011081503894706,-0.0302775
3.4e-06,0.22652490701396,0.00083774638469682,-0.03111
3.5e-06,0.22461953525006,0.0010089811585458,-0.0319375
3.6e-06,0.23450437283361,0.0012166111616826,-0.03276
3.7e-06,0.24626797252798,0.0012889811712977,-0.0335775
3.8e-06,0.2554898701771,0.0011904930499474,-0.03439
3.9e-06,0.2597150346198,0.00097172387401334,-0.0351975
4e-06,0.25781855105758,0.0011089207792046,-0.036
4.1e-06,0.25496962558905,0.0013098934283381,-0.0367975
4.2e-06,0.2565788018135,0.0013678910842437,-0.03759
4.3e-06,0.27091647033858,0.0012592974848174,-0.0383775
4.4e-06,0.29371699226494,0.001077084356517,-0.03916
4.5e-06,0.31343358434887,0.0011971090950634,-0.0399375
4.6e-06,0.32649110558049,0.0013870757514047,-0.04071
4.7e-06,0.33860302224017,0.0014293692938617,-0.0414775
4.8e-06,0.34999416717093,0.0013368998347081,-0.04224
4.9e-06,0.36318309338308,0.0011362023287244,-0.0429975
5e-06,0.37935509620547,0.0012728016290723,-0.04375
5.1e-06,0.38717538138957,0.0014495127865403,-0.0444975
5.2e-06,0.39514883827765,0.0014996755598268,-0.04524
5.3e-06,0.39580626307539,0.0013998699227874,-0.0459775
5.4e-06,0.39498800897393,0.0012772444775653,-0.04671
5.5e-06,0.40411799231657,0.0013372191597654,-0.0474375
5.6e-06,0.42207983917748,0.0015149286771277,-0.04816
5.7e-06,0.44241154594642,0.0015613422626553,-0.0488775
5.8e-06,0.45645160303606,0.0014453466750387,-0.04959
5.9e-06,0.47012987616598,0.0013804968416549,-0.0502975
6e-06,0.48811515684019,0.0014016655573902,-0.051
6.1e-06,0.50545954743967,0.0015793728655303,-0.0516975
6.2e-06,0.51950106129759,0.0016069041973845,-0.05239
6.3e-06,0.53840161192778,0.0014732230546842,-0.0530775
6.4e-06,0.56008697074105,0.0014627960420596,-0.05376
6.5e-06,0.57999350228052,0.0015099733198394,-0.0544375
6.6e-06,0.6007925566076,0.0016288764768786,-0.05511
6.7e-06,0.62143449827837,0.0016359285163543,-0.0557775
6.8e-06,0.64176686602735,0.0016002177533327,-0.05644
6.9e-06,0.66672750300487,0.0015459233946551,-0.0570975
7e-06,0.68736092953199,0.0015978710745126,-0.05775
7.1e-06,0.70338334443747,0.0016625344842295,-0.0583975
7.2e-06,0.72886111313247,0.0016501494754806,-0.05904
7.3e-06,0.7526037246711,0.0016611741424513,-0.0596775
7.4e-06,0.77197159083219,0.0017171213910209,-0.06031
7.5e-06,0.7908152719504,0.0017593430188948,-0.0609375
7.6e-06,0.81087793245978,0.0017872420863975,-0.06156
7.7e-06,0.831844344102,0.0017678506712755,-0.0621775
7.8e-06,0.85237216135899,0.0017680812339998,-0.06279
7.9e-06,0.87394512831954,0.0017741248749896,-0.0633975
8e-06,0.89909383095735,0.0018136014365696,-0.064
8.1e-06,0.92225346813945,0.001815531208537,-0.0645975
8.2e-06,0.94274147719696,0.0018368231117157,-0.06519
8.3e-06,0.96038097389868,0.0018691509661854,-0.0657775
8.4e-06,0.97567580908953,0.0019204355123737,-0.06636
8.5e-06,0.9886335868522,0.0019612351045915,-0.0669375
8.6e-06,0.99673437158527,0.001975293297263,-0.06751
8.7e-06,1,0.0019610142549643,-0.0680775
8.8e-06,1,0.0019143125877375,-0.06864
8.9e-06,1,0.0018398544411687,-0.0691975
9e-06,1,0.0019063026577344,-0.06975
9.1e-06,1,0.0019682675249658,-0.0702975
9.2e-06,1,0.002036393169629,-0.07084
9.3e-06,1,0.0020739053072208,-0.0713775
9.4e-06,1,0.0020808552573478,-0.07191
9.5e-06,1,0.0020627115725873,-0.0724375
9.6e-06,1,0.0020458637059137,-0.07296
9.7e-06,1,0.0020492962184681,-0.0734775
9.8e-06,1,0.0020403023567818,-0.07399
9.9e-06,1,0.0020475507134614,-0.0744975
1e-05,1,0.0021097320920402,-0.075
1.01e-05,1,0.0021534538562606,-0.0754975
1.02e-05,1,0.0021833498916392,-0.07599
1.03e-05,1,0.0022131000475238,-0.0764775
1.04e-05,1,0.0022415325846389,-0.07696
1.05e-05,1,0.0022602838021348,-0.0774375
1.06e-05,1,0.0022703071039624,-0.07791
1.07e-05,1,0.0022726045376376,-0.0783775
1.08e-05,1,0.0022683159074353,-0.07884
1.09e-05,1,0.0022586235035676,-0.0792975
1.1e-05,1,0.0022464594146415,-0.07975
1.11e-05,1,0.0022340914746928,-0.0801975
1.12e-05,1,0.0022207103318301,-0.08064
1.13e-05,1,0.0022401337516099,-0.0810775
1.14e-05,1,0.0022663529216123,-0.08151
1.15e-05,1,0.0022881148234326,-0.0819375
1.16e-05,1,0.0023061636001564,-0.08236
1.17e-05,1,0.0023240384704167,-0.0827775
1.18e-05,1,0.0023447275444272,-0.08319
1.19e-05,1,0.0023653655348328,-0.0835975
1.2e-05,1,0.002376849099342,-0.084
1.21e-05,1,0.0023714840623245,-0.0843975
1.22e-05,1,0.0023488276512862,-0.08479
1.23e-05,1,0.0023475748075475,-0.0851775
1.24e-05,1,0.0023493000909281,-0.08556
1.25e-05,1,0.0023192573746682,-0.0859375
1.26e-05,1,0.002469412014651,-0.08631
1.27e-05,1,0.0027215744175832,-0.0866775
1.28e-05,1,0.0029667981341215,-0.08704
1.29e-05,1,0.0032017751054718,-0.0873975
1.3e-05,1,0.0034250664133367,-0.08775
1.31e-05,1,0.003650781905476,-0.0880975
1.32e-05,1,0.0038802572549025,-0.08844
1.33e-05,1,0.0040942404182733,-0.0887775
1.34e-05,1,0.0042926702687232,-0.08911
1.35e-05,1,0.0044769337391106,-0.0894375
1.36e-05,1,0.0046491831995801,-0.08976
1.37e-05,1,0.0048116305203589,-0.0900775
1.38e-05,1,0.005074755619091,-0.09039
1.39e-05,1,0.005342310710234,-0.0906975
1.4e-05,1,0.0056106770231422,-0.091
1.41e-05,1,0.005877217305307,-0.0912975
1.42e-05,1,0.0061399126395666,-0.09159
1.43e-05,1,0.0063983427591534,-0.0918775
1.44e-05,1,0.0066538317564215,-0.09216
1.45e-05,1,0.0069087868690138,-0.0924375
1.46e-05,1,0.007165540877067,-0.09271
1.47e-05,1,0.0074251617627815,-0.0929775
1.48e-05,1,0.0076866655225603,-0.09324
1.49e-05,1,0.0079468956776323,-0.0934975
1.5e-05,1,0.0082010937451955,-0.09375
1.51e-05,1,0.0084439432612359,-0.0939975
1.52e-05,1,0.0086707020593749,-0.09424
1.53e-05,1,0.0088780237211803,-0.0944775
1.54e-05,1,0.0090642201181485,-0.09471
1.55e-05,1,0.0092289707090411,-0.0949375
1.56e-05,1,0.0093726951296706,-0.09516
1.57e-05,1,0.0094958932466909,-0.0953775
1.58e-05,1,0.009598727345775,-0.09559
1.59e-05,1,0.0096809895785822,-0.0957975
1.6e-05,1,0.009742407536552,-0.096
1.61e-05,1,0.0097830717966527,-0.0961975
1.62e-05,1,0.0098037047102699,-0.09639
1.63e-05,1,0.0098055762029414,-0.0965775
1.64e-05,1,0.0097900638833142,-0.09676
1.65e-05,1,0.0097580475418569,-0.0969375
1.66e-05,1,0.0097094222487569,-0.09711
1.67e-05,1,0.0096429729388268,-0.0972775
1.68e-05,1,0.0095567105641987,-0.09744
1.69e-05,1,0.0094485828393219,-0.0975975
1.7e-05,1,0.0093173035211364,-0.09775
1.71e-05,1,0.0091629587594802,-0.0978975
1.72e-05,1,0.0089871018876159,-0.09804
1.73e-05,1,0.0087922487461085,-0.0981775
1.74e-05,1,0.0085809617036606,-0.09831
1.75e-05,1,0.0083549279980816,-0.0984375
1.76e-05,1,0.0081144719378807,-0.09856
1.77e-05,1,0.0078587558238554,-0.0986775
1.78e-05,1,0.0075866038550583,-0.09879
1.79e-05,1,0.0072975830865503,-0.0988975
1.8e-05,1,0.0069928430537205,-0.099
1.81e-05,1,0.0066753102857979,-0.0990975
1.82e-05,1,0.0063491270208265,-0.09919
1.83e-05,1,0.0060185698310488,-0.0992775
1.84e-05,1,0.0056869254678606,-0.09936
1.85e-05,1,0.0053558302715247,-0.0994375
1.86e-05,1,0.0050311136845252,-0.09951
1.87e-05,1,0.004715829481165,-0.0995775
1.88e-05,1,0.0044033181962731,-0.09964
1.89e-05,1,0.0041262143869061,-0.0996975
1.9e-05,1,0.0038499796656572,-0.09975
1.91e-05,1,0.0035707793804577,-0.0997975
1.92e-05,1,0.0032924275629878,-0.09984
1.93e-05,1,0.0030190039826728,-0.0998775
1.94e-05,1,0.0027629226366171,-0.09991
1.95e-05,1,0.0025352611588106,-0.0999375
1.96e-05,1,0.0023101099841708,-0.09996
1.97e-05,1,0.0020898456969205,-0.0999775
1.98e-05,1,0.0018766026347357,-0.09999
1.99e-05,1,0.0016713688060059,-0.0999975
2e-05,1,0.0014734170235269,-0.1
2.01e-05,1,0.0012803318554185,-0.1
2.02e-05,1,0.0010886470485157,-0.1
2.03e-05,1,0.00089484181734777,-0.1
2.04e-05,1,0.00069628107938898,-0.1
2.05e-05,1,0.00049171571838885,-0.1
2.06e-05,1,0.0002811796903779,-0.1
2.07e-05,1,6.5411527699809e-05,-0.1
2.08e-05,1,0,-0.1
2.09e-05,1,0,-0.1
2.1e-05,1,0,-0.1
2.11e-05,1,0,-0.1
2.12e-05,1,0,-0.1
2.13e-05,1,0,-0.1
2.14e-05,1,0,-0.1
2.15e-05,1,0,-0.1
2.16e-05,1,0,-0.1
2.17e-05,1,0,-0.1
2.18e-05,1,0,-0.1
2.19e-05,1,0,-0.1
2.2e-05,1,0,-0.1
2.21e-05,1,0,-0.1
